Unnamed: 0,artist_name,track_name,release_date,genre,lyrics,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,sadness,feelings,topic,age
130,harry belafonte,mark twain,1954,pop,granddad tell river pilot showboat call stage hobnob southern bell roustabout listen paddle wheel hear leadsman shout twain fathom deep twain heave gang plank start twain play banjos mississippi round gulf mexico gamblers crook fakers minstrel dance singin lamour import straight floatin palace showboat call stage granddad calliope quiet rudder rust main deck paddle wheel cover high dust granddad standin halo round pilot hear,64,0.002392345,0.002392345,0.002392345,0.002392345,0.002392345,0.002392345,0.002392345,0.002392345,0.002392345,0.3784025745856744,0.3706351081284882,0.1153151796447296,0.002392345,0.002392345,0.002392345,music,0.9428571428571428
133,harry belafonte,the next big river,1954,pop,boat ashore hallelujah boat ashore hallelujah river chilly cold hallelujah warm human soul hallelujah world mighty place hallelujah satan face hallelujah boat ashore hallelujah boat ashore hallelujah hallelujah walk right hallelujah reason felines permit hallelujah hallelujah boat ashore hallelujah boat ashore hallelujah hear say hallelujah world think dead hallelujah take ride hallelujah whale inside hallelujah boat ashore hallelujah boat ashore hallelujah build hallelujah work dark hallelujah leave foreign shore hallelujah family oars hallelujah boat ashore hallelujah boat ashore hallelujah nail cross hallelujah lose hallelujah soldier hallelujah hold line arkansas hallelujah boat ashore hallelujah boat ashore hallelujah jericho hallelujah alabama hallelujah mississippi kneel pray hallelujah bus hallelujah boat ashore hallelujah boat ashore hallelujah,112,0.001644737,0.3759042899935524,0.1722987864727136,0.001644737,0.001644737,0.042935621,0.062363615,0.001644737,0.001644737,0.001644737,0.2386175289246446,0.001644737,0.001644737,0.001644737,0.001644737,violence,0.9428571428571428
135,lata mangeshkar,sitaron ki mehfil saji,1954,pop,rope throw fall know deep stare real hard water perceive distance yeah distance world measure hand land write understand distance yeah distance awake hear breathe inch space need live dead awake hear breathe inch space need live dead climb earth tallest mountain reach bullet straight sight stop heavens half high distance distance,52,0.001349528,0.4774990126290759,0.1022842429256291,0.001349528,0.1141645436995023,0.001349528,0.001349528,0.001349528,0.001349528,0.001349528,0.001349528,0.2332599988521266,0.001349528,0.001349528,0.027284421,violence,0.9428571428571428
138,a. m. rajah,gopiparivrito,1954,pop,deal pharmaceuticals sell pills yesterday sister call tell kill respectable doctor hill shoot heart feel thing poor deal pharmaceuticals sell expensive drug give money hell think medicine prescription fill come goodbye sorry die come finish pay come finish pay come finish pay come finish pay deal pharmaceuticals sell pills yesterday sister call tell kill medicine prescription fill come goodbye sorry die come finish pay come finish pay come finish pay come finish pay,73,0.1670886179902593,0.219531207,0.067068311,0.000993049,0.000993049,0.065333417,0.064396613,0.075847965,0.3288172849785105,0.000993049,0.000993049,0.000993049,0.000993049,0.000993049,0.000993049,obscene,0.9428571428571428
140,jonah jones,you're the cream in my coffee,1954,pop,fade dear serenade evade wonder blue listen plead nearness need time heed offer quanto sonno agiu perso famme durmi notte abbraciata quanto sonno agiu perse famme durmi quanto sonno agiu perse famme durmi,33,0.006578947,0.006578947,0.006578948,0.15669982,0.1299166615695829,0.006578947,0.080705256,0.006578948,0.006578947,0.408399714,0.006578947,0.006578948,0.006578947,0.1321732837410021,0.006578947,music,0.9428571428571428
148,lata mangeshkar,kabhi khamosh rahte hain,1955,pop,feel better fuck write better stick grind teach lesson cause learn yeah shin children burn heart beat cage want want feel feel stick city belong field yeah leave leave leave leave leave leave leave morning eat heart beat cage friends laugh love mistrust help look leave go concert fight crowd guess excite think get leave leave leave leave leave leave leave sorry think steal heart beat cage heart beat cage heart beat cage,73,0.000822368,0.000822369,0.000822368,0.000822368,0.032599417,0.000822368,0.017344862,0.1080853906532972,0.1773148688258188,0.000822368,0.000822368,0.0684874,0.022594419,0.4840985069053761,0.051749698,sadness,0.9285714285714286
149,mohammed rafi,khanke to khanke,1955,pop,heart home lips know rest heart home home suit best eye know life eye know home heart heart endure nicest heart home know roam line heart home divine heart home heart home divine heart home,35,0.001754386,0.001754386,0.070593426,0.001754387,0.001754386,0.001754386,0.04922414,0.1749390458400773,0.001754386,0.3084477905099275,0.001754386,0.001754386,0.001754386,0.3722341927223158,0.001754386,sadness,0.9285714285714286
161,johnnie ray,here am i,1955,pop,break hearted forget mighty soon break hearted time say goodbye know lose lose therer girl break hearted heart know pain hadn love vain break hearted,25,0.002770083,0.002770083,0.002770083,0.002770083,0.002770083,0.002770083,0.119214288,0.1903751188131971,0.002770083,0.002770083,0.002770083,0.002770083,0.056423275,0.5375490868271245,0.002770083,sadness,0.9285714285714286
164,les paul,brazil,1955,pop,brazil hearts entertain stand beneath moon softly murmur someday soon kiss cling tomorrow morning away million things twilight dim recall thrill thing certain return brazil,25,0.003289474,0.003289474,0.3363568018589156,0.003289474,0.003289474,0.003289474,0.1659975817253197,0.003289474,0.003289474,0.003289474,0.003289474,0.3595617486216244,0.003289474,0.088741761,0.003289474,world/life,0.9285714285714286
167,les paul,"baby, won't you please come home",1955,pop,feel okay good cause lately feel strange like rearrange change voice ones hear head fellas tell better dead paint lately get harder sleep muscle spasms deep single night cold like feel hand toe tell pour come yeah cold feel face wear go moon feel like death come soon wanna fuck sleep mmmmm flash eye pretty angels bright light devil soul look hell like,63,0.000956938,0.3449721251958585,0.000956938,0.000956938,0.019824128,0.000956938,0.000956938,0.063160605,0.060289039,0.000956938,0.000956938,0.1876154964739072,0.000956938,0.000956938,0.1191070050739375,violence,0.9285714285714286
168,frankie laine,jezebel,1955,pop,jezebel jezebel devil bear pair horn jezebel pair eye promise paradise jezebel devil plan torment decieving grieve leave blue jezebel devil bear pair horn jezebel pair eye promise paradise jezebel devil plan torment decieving grieve leave blue jezebel know lover forsake dream goals silent scorn charm jezebel devil plan torment decieving drieving leave blue jezebel night jezebel jezebel jezebel,59,0.002105263,0.3258093603694923,0.221627554,0.002105264,0.002105263,0.002105263,0.1178566640341828,0.002105263,0.002105263,0.1524720074203089,0.002105263,0.002105263,0.059133237,0.095732755,0.002105263,violence,0.9285714285714286
169,bill haley & his comets,two hound dogs,1955,pop,hound rhythm blue hound dog name rhythm blue hound rompin rhythm blue hound rockin rhythm blue hound crazy rhythm blue hound hound hound hound rhythm blue yeah rhythm blue romp stomp roll stop save soul rhythm blue hound dog sittin stump diggin music start jump dance shoe dog name rhythm blue hound rhythm blue hound dog name rhythm blue hound rompin rhythm blue hound rockin rhythm blue hound crazy rhythm blue hound hound hound hound little white rabbit cross road rockin arollin like crazy toad rhythm say blue match rabbit place hound rhythm blue hound dog name rhythm blue hound rompin rhythm blue hound rockin rhythm blue hound crazy rhythm blue hound hound hound hound rhythm say blue blue say rhythm crazy bail trail arockin arollin awaggin tail hound rhythm blue hound dog name rhythm blue hound rompin rhythm blue hound rockin rhythm blue hound crazy rhythm blue hound hound hound hound hound hound hound hound,156,0.000611995,0.000611995,0.000611995,0.000611995,0.012722942,0.000611995,0.000611995,0.000611995,0.000611995,0.3586189801726805,0.1732992013002341,0.013151242,0.000611995,0.000611995,0.000611995,music,0.9285714285714286
181,les paul,sleep,1955,pop,sleep sleep sleep sleep close joy fade away memories sweet repeat dream creep sleep sleep sleep daytime laughter song even bring romance lovers stroll night time bring rest weary sooths hearts dreary leave dream bring sweet golden dream sleep sleep sleep sleep close joy fade away memories sweet repeat dream creep,51,0.001253133,0.001253133,0.001253133,0.3268807650707874,0.001253133,0.001253133,0.1674457257646285,0.001253133,0.001253133,0.1358534096492744,0.001253133,0.1605936775887476,0.001253133,0.1916825619380646,0.001253133,night/time,0.9285714285714286
183,lata mangeshkar,mera dil yeh pukare aaja,1955,pop,forth try open close door wear pride hide pain know win play game tell need stay steal heart free tell leave come unglued tell truth reason excuse lie say goodbye leave ought know repeat away past someday repeat tell truth,40,0.001461988,0.001461988,0.001461988,0.001461988,0.001461988,0.001461988,0.03410984,0.4343846317467736,0.001461988,0.001461988,0.001461988,0.001461988,0.034299025,0.4752766770940564,0.001461988,sadness,0.9285714285714286
185,ted heath,to you my love,1955,pop,long finish patrol light burn distance dare sound scar snow sleep giants listen tether line gold brothers patrol breathe keep rhythm know get cold wool cape weave smell lavender lipstick come home know better watch snow wive mother pray count rosaries lover lipstick lavender keep close hold close hour escape sunlight run mountain ravenous face moon come soon stay late feel goddamn ring gold heat hair promptly cool set light blind paint pattern skin head dovetail nicely chest lay shop face forge think tend coal smiths flame high eye dream lie bridle hades good control bellow breathe work painfully slow hold taste reward white iron draw like paint know know tell time need loud feel right listen whisper lips graze line memorize word press leave mark promise pull knuckle white breathe slip mountain ridge finish,135,0.000565931,0.3218913371341397,0.000565931,0.07889605,0.000565931,0.000565931,0.067787145,0.1244495561823133,0.000565931,0.070580677,0.000565931,0.2325379156932203,0.017532138,0.000565931,0.027778659,violence,0.9285714285714286
191,ted heath,believe in me,1956,pop,niggas wasn runnin dark like niggas wasn talk bout light niggas wasn runnin dark like niggas wasn runnin dark like niggas wasn talk bout light niggas wasn runnin dark like look demon doin tupid shit talkin reason know things okay right tryna dream path gettin cake want place late okay away dark minute minute yeah lookin create tenets hang nigga finish play diminish yeah yeahyeahyeah goofy beat like switch kick gucci heat deck hit hand tie leave right wrists know address ghostie bitch turn arrows bullets cupid believe shit swallowin flow neck slit foes cause hatin time statement mind body ghostie fade body want sloppy weak better broccoli muddiest league fuck bitch come come come come mmmm come come come come,121,0.057983807,0.000578369,0.000578369,0.000578369,0.024863772,0.000578369,0.000578369,0.1417194929460095,0.5887757132473507,0.000578369,0.000578369,0.1416847442127227,0.000578369,0.000578369,0.000578369,obscene,0.9142857142857144
